type,country,year,month,day,cal_case,cal_death,suspect,new_case,new_death
ZIKA,Nicaragua,2016,11,17,2038,0,0,,
ZIKA,Nicaragua,2016,12,15,2051,0,0,,
ZIKA,Nicaragua,2017,1,18,2056,0,0,,
ZIKA,Nicaragua,2017,2,16,2056,0,0,,
ZIKA,Nicaragua,2017,3,16,2056,0,0,,
ZIKA,Nicaragua,2017,4,13,2056,0,0,,
ZIKA,Nicaragua,2017,5,18,2056,0,0,,
ZIKA,Nicaragua,2017,6,15,2056,0,0,,
ZIKA,Nicaragua,2017,7,13,2056,0,0,,
ZIKA,Nicaragua,2017,8,17,2056,0,0,,
ZIKA,Nicaragua,2017,9,14,2056,0,0,,
